x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,y
0,0,0,0,0,0,0,0,2.26952,0,0,0.65999,0,0,0,0,0,0,0,0,0,0,0,2.946923,0,0,0,0,0,0,0,5.136456,0,0,0,0,0,0,0,0,0,1.600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0.509731,0,0,1.780004,0,0,0,0,0,2.132267,3.200463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.007506,0,0,0,0,0,0,1.726396,0,0,0,0,0,4.744254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856556,0,0,0,0,0,0,0,0,0.892432,0,0,3
0,0,0,0,0,0,0,0,0,3.392785,3.31535,0.735494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.276934,0,0,2.282224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.700731,0,0,0,3
0,0,0,0,0,3.171503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.440815,0,5.316549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.402852,0,2
0.798245,0,0.713074,1.0337,0.704486,0,0,0,0,0,1.172437,0,0,0,1.439588,0,0,0,0,0,0,3.791926,0,0,0,0,0,0,0,0,0,0,0,0.742417,0,0.817797,0,0,0,0,0,0,0.91254,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355201,0,0,2.879177,0,0.357864,0,0,0,3.241952,0,0,0,0,0,0,0,0,0.992326,1.103124,0,0.943022,0,0,0,0,0,0.690384,0,0,0,0,0,0,0.608309,0,0,0,0,0,0,2.165279,0,0,3
0,0,0,3.163572,0,1.877222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909505,0,0,0,0,0,0,0,0,3.073392,0,2.213219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1.746077,0,2.072198,0,0,0,0,0,0,0,0,2.431684,0,0,0,0,0,0,0,0,0,2.931262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.431684,1.768443,0,0,0,0,0,0,0,0,0,0,2.289141,0,0,2.431684,0,0,0,0,0,0,0,0,0,0,3.15239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,1.147482,0,0,0,0,0,0,0.671478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438791,0,0,1.504753,0,0,0,0,0,0,0,1.705279,0,0,0,0,4.079863,0,0,0,0,0,0,2.185874,0,0,0,0,0,0,0,0,3.018832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.445675,0,0,0,0,0,2.251535,0,0,1.175617,0,0,0
0.310596,0,0.277456,0,0.274115,0,0,2.759939,0,0,0.456194,0,0,0,0,0,0.72115,0,0,0,0,0,0.688272,1.13519,0,0,0,0,0,0,1.790738,0,0,0.288874,0.216853,0.318204,0,0,0,0,0,0.388893,0,0,0,0,0,0,0,0,0.419743,0,0,0,2.178473,0,2.155348,2.394129,0,0,0,0.785875,0,0,0,0.543272,0.72115,0,0,0,0,0,0.800316,0,0.386113,0.429224,1.156049,0,0.44224,0,0,0,1.647201,0.268628,0,0,0,0,0,0,0.664479,3.400696,0,0,0,0,0,0,2.000928,0,3
0,0,0,0,0,0,0,0,0,0,0,0.743415,0,0,0,0,0,0,0,0,0,4.667702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.723113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707687,0,0,0,0,0,0,0,0,0,0,0,3
0,0.690608,0,0,0,0,0,0,0.627525,1.334231,0.518998,0.182488,0,1.466984,0,0,0,4.879897,0,0,0,1.145794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648167,0,0,0,0,0,0,0,0,0,0.627525,0,0.686778,0,0,2.500877,0,0,2.512837,0,0.941558,0,0,0,0.251081,0,0,0,0,0,0.555746,0,0,0,0,0,0,0,0,0.657601,0,0,0,0,0,0.591172,0,0,0,0,0,1.053467,1.994448,0.625243,0,0,0,0.611902,0,0,0,0,0,3
0,0,0,0,0,0,0,2.260012,0,0,0,0.536888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451645,0,1.689791,1.203141,0,0,0,1.301653,0,0,0,0,0,0,0,0,1.40491,3.515705,0,0,0,0,0,0,3.351336,0,0,0.466061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93469,0,1.480211,0,0,0,0,0,0,0,0,0,1.955467,0,0,0,0,0,0,0,0,0,1.714215,0,0
0,0,0,0,0,0,0,0,0,0,0,0.449048,0,0,0,0,2.018833,0,0,0,0,0,1.926791,0,0,0,0,0,2.258789,0,0,0,0,0,0.962186,0,2.240071,1.006298,0,0,0,1.088692,0,0,1.568097,0,0,0,0,0,2.728393,2.940507,0,0,0,0,0,0,1.768515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011411,0,0,0,0,0,0
0,0,0,0,0,2.179315,0,0,0,0,0,0.732345,0,0,0,0,0,0,0,0,3.06349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653124,0,0,0,0,0,0,0,0,0,3.315344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.892081,0,0,2.032213,0,0,2
0.713543,0,0,0,0,0,0,0,0,0,0,0.584066,0,0,0,0,1.656723,0,1.356741,0,0,0,1.581191,0,0,0,0,0,0,0,0,0,0,0,1.156747,0.731021,0,0.825802,0,0,0,0,0,0,1.286834,0.93585,1.728841,0,0,0,0,0,1.459807,3.432563,0,1.639022,0,1.199599,0,0,0,0,2.607911,0,0,2.496158,0,0,0,0,0,0,0,0,0.559654,0,0,0,0,0,1.541499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485969,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0.658293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779901,0,0,2.950409,0,0,0,0,0,0,0,0,0,0,0,0,5.167795,0,0,0,0,0,0,2.142952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65452,1.152532,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50079,0,0,0,0,0,0,0,0,0,3.498201,0,0,0,0,0,5.242759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.989735,0,0,2.179747,2.317265,0,0,0,0,0,0,0,0,0,0,2.651614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.213551,0,0.550261,0,0,0,0,0,0,0,0,4.548218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,1.771317,0,0,0.51511,0,0,0,0,0,0,0,0,0,0,0,0,2.16834,0,0,0,0,0,0,0,0,0,1.392762,0,0,0,0,0,0,1.248854,0,0,0,2.073397,0,0,0,0,4.043768,0,0,0,0,0,0,0,3.215397,0,0,0.708726,0,0,0,0,0,0,0,0,2.331914,0,0,0,0,0,1.856213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948732,0,0.847505,0,0.837298,0,0,0,0,0,1.393468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324777,0.97197,1.542111,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314249,2.024304,0,0,0,0,0,0,3.859326,0,0,0.674131,2.187746,0,0,0,0,0,0,0,0,0,0,0,1.179401,1.311088,1.765606,0,0,0,0,0,0,0.820537,0,0,0,0,0,0,0.722988,0,0,0,0,0,0,0,0,0,0
0,0,0,1.354513,0,0,0,0,1.857564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886902,0,0,0,0,0,0,0.972829,1.695677,0,0,0,0,0,0,1.309661,0,0,0,1.371864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743234,0,0,0,0,0,0,0,0,0,2.165336,2.695198,0,0,0,0,0,0,0,0,0,2.773611,0,0,0,0,0,0,0,0,0,2.787146,0,0,0,0,0,1.724763,0,3
0,0,0,0,0,0,0,0,0,3.040561,1.874596,0.659139,0,0,0,0,2.963357,0,0,0,0,0,4.482675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.700808,0,0.626034,0.907522,0.618494,0,0,0,1.972589,0,1.029324,0.361927,0,0,0,0,0,0,0,0,1.513986,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467876,1.137961,1.139124,0.811063,0,0,0,0,0,0,0,0,0,0,0,0,0.947079,4.48593,0,0,0,0,0,0,2.259206,0,0,0.314181,0,0,0,0,1.627153,0,0,0,0,0,0,0,0.871198,0.968472,0,0,0,0,0,0,0,0.606113,0,0,0,0,0,0,0.534056,0,0,0,2.427158,0,0,0,0,0,0
0.977929,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527278,0,0,0,0,0,4.225327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.099543,0,0,2.024454,0,0,0.76702,1.351437,0,0,1.392419,0,0,0,0,1.691578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.617253,0,0,0,0,0,0,0,0,0,0,0.824024,0,0,0,0,0,0,0,0,3.096243,3.54516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.095854,0,2.510912,1.113181,0,0.276723,0,0,0,0,0,0,0,0,0,2.555605,0,0,0,0.853005,0,0,0,0,0,0,0,0.533849,0,0,0,0,2.695886,1.241013,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1.387769,0,0,0,0.659356,0,1.672097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423801,0,3.632058,0,0.445694,0,1.644593,0.738794,0,0,0,0.799285,0,0,0,0,0,0,0,1.966484,0,0,1.305998,2.433631,0,0,0,1.073206,0,0,0,0.453595,0,0,0,0,1.482167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301823,0,0,0,0,0,0,1.903162,0,0,1.524416,0,0,1.105444,0,0,0,0,0,1
0,2.456801,0,0,0,0,0,0,0,2.373226,0,0.649192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162855,0,0,0,2.267007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351877,0,0,0,0,0,0,0,0,0,0,2.602262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364504,0,0,0,0,0,0,0,2.617822,0,0,0,2
0,0,0,0,0,0,0,0,0,2.802638,2.738672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.850378,2.089231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527411,0,0,0,0,0,1.850254,2.525718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.748863,0,0,0,0,0,0,0,0,0,0,2
0.770249,0,0.688066,0,0.679779,0,0,0,0,0,1.131317,0.39779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.495313,0,0,0,0,0,0,0.716379,1.075549,0.789115,0,0,0,0,0,0,0.880536,0,0,1.601165,0,0,0,0,0,0,1.575818,0,0,0,0,0,0,0,0,0.345313,0,0,1.234333,0,0,0,0,0,0,0,0,0,0.957523,1.064436,0,0.909948,0,0,0,0,2.042451,0.666171,0,0,0,0,0,0,0.586974,0,0,0,0,0,0,1.103841,0,0,2
0,0,0,0,0,0,0,0,2.601023,0,0,0,0,0,2.64136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.561811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042337,0,0,0,0,0,0,0,0,0,1.324287,0,0,2
1.432896,4.102643,0,0,0,0,0,0,0,1.076874,0,0,0,0,0,0,0,0,0,3.134824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840828,0,0,0,1.046288,0,0,0,1.131956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.577546,0,0,2.495185,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701207,0,1.705733,0,0,0,0,1.313932,0,0,2.999578,0,0,0,0,0,0,0,0,2.524104,0,1.520843,0,0,0,2.999578,0,0,0,0,0,1.835527,0,0,2.252974,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.503885,0,0,2
0.816195,0,0.729109,1.056944,0.720328,0,0,0,0,0.972217,1.198801,0,0,0,0,0,0,0,0,0,0,4.687768,0,0,0,0,0,0,0,0,0,0,0,0.759111,0,0.836186,0,0,0,0,0,0,0.93306,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385675,0,0,2.333001,0,0.849619,0,0,0,0,0,0,0,0,0,1.689639,0,0,1.01464,1.12793,0,0.964227,0,0,0,0,2.164284,0.705908,0,0,0,0,1.535264,0,0.621987,0,0,0,0,0,0,0.73799,0,0,3
1.674449,2.064773,0,1.368079,0,0,0,0,0,3.252944,2.459378,1.091202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976591,0,0,0,0,0,0,0,2.268142,0,0,0,0,0,0,0.921133,0,0,1.504234,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776105,0,2.899621,0,0,0,0,0,2
0.754059,0,0.673603,0,0.66549,0,0,3.806306,0,0,1.107538,0,0,1.975146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701321,0,0.772529,0,0,0,0,0,0,0,0,0,0.988988,0,0,0,0,1.615145,0,0,0,0,1.092825,0,0,0,0,0,1.25095,1.738836,0,1.208388,0,0,0,0,0,0,0,0,1.381283,0.937397,1.042062,0,0,0,0,0,0,2.523114,0.652169,0,2.444385,0,0,0,0,0.574636,0,0,0,0,0,0,0.681807,1.243396,0,3
0,0,0,1.506933,0,1.788389,0,0,0,1.386134,0,1.395426,0,0,0,0,0,0,0,0,0,5.527892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956372,0,2.09864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052185,0,0,3
0,0,0,0,0,0.92643,0,2.077089,0,0,0,0.311321,0,0,0,0,1.399639,0,0,0,0,0,0,1.390081,0,0,0,0,0,0,0,0,0,0,0.667075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.291198,0,0,0,0,0,1.02342,3.21256,0,0,0,1.055843,0,0,0,0,0,0,0,0,0,0,1.553289,0,0,0,1.778098,0,0.858319,0,0,0,0,0,0,0,0,0,0,0,0,4.563221,0,0,1.043892,0,0,0,0,0,2
0,0,0,0,0,1.895048,0,0,0,0,1.81112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787061,0,2.073049,0,0,0,0,0,0,0,0,0,0,4.195948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.078679,0,0,0,0,0,0,2.944624,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,6.219962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,3.180848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211722,0,0,0,0,0,0,0,0,0,6.45479,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0.689039,0,0,0,0,0,0,5.073741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.713687,0,0,0,0,0,0,2.333691,0,0,0,0,3.119296,0,0,0,0,1.163298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,2.225538,0,0.764675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663798,0,0,0,0,2.169028,0,5.184503,0,0,1.933909,0,0,0,0,0,0,1.330142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945472,0,0,0,2
0.806369,0,0.720332,0,0,0,0,0,0,0,1.184369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.753006,0,0,0,0,0,0,0,0,0.749973,0,0.82612,0,0,0,0,0,1.009643,0.921828,0,0,1.67625,1.953748,0,0,0,0,0,0,0,0,0,0,0,0,1.45424,0,0.572973,0,0,1.292216,1.410443,0,0,0,0,2.988048,0,0,0,1.002425,1.114351,0,0.952619,1.148143,0,0,0,0,0.69741,0,0,0,2.225568,0,0,0.6145,0,0,0,0,0,0,2.613815,2.107449,0,3
0,0,0,1.534044,0,1.820564,0,0,0,2.236496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925536,1.370993,0,0,0,0,0,0,0,2.462547,0,0,0,0,0,0,0,0,0,1.716821,0,0,0,0,0,0.841744,0,0,0,0,0,0,0,0,0,2.452336,0,0,0,0,2.2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466999,3.007,0,0,2
0,0,0,0,0,0,0,0,1.87736,0,0,0.545948,0,0,1.906474,0,2.454473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.930687,3.890248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201497,1.514971,2.762817,0,2
0,0,0,0,0,0,0,0,0,0,0,0.653671,0,0,1.440191,0,0,0,1.518429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157346,1.355768,1.34256,1.624261,0,0,0,0,0,0,0,0,0,3.428982,0,1.867037,0,0,0,0,0,0,0,0,0,2.734386,0,0,0,0,0,0,0,3.487836,1.605576,0,0,0,0,0,0,0,1.144441,0,0,2
0.749653,0,0.669667,0,0.661602,1.826019,0,0,3.441383,0,1.101066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351955,0,0,0,0,0,0,0,0,0,0,0,0,1.260305,2.416668,0,0,0.943493,0,0,0,2.622477,0,0,0,0,0,0,0,0,0.931919,0.653626,2.211206,0,0,0,0,0,0,0.648358,0,0,0,2.069031,0,0,0.571278,0,0,0,0,0,0,2.429971,0,0,2
0.272003,0,0.242981,0.558279,0.48011,0.418023,0,1.373007,0.765618,0,0.39951,0,0,0,1.139004,0,1.000974,0,0,0,2.032833,0,0,0.994138,1.66005,0,0,0,0,1.596141,0,0,0,0.25298,0,0.278666,0,0.498941,0,0,0,0,0.31095,0,1.139004,0,0,0,0,0,0.853513,0,0,0,1.476583,0,1.2964,0.914576,0,0,0,0.695127,0,0,0,0,2.9328,0,0,0,0.63593,2.581727,1.110859,0.498255,0.338137,0.375891,0.802312,0.321336,0,0,0,0,1.732603,0.470499,0,0,0,2.107553,0,0,0.688577,1.029507,0.724785,0,0,0,0,0,0.448517,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,4.511455,0,0,0,0,0,0,0,2.362851,0,0,0.814735,0,0,0,0.881444,0,0,0,0,0,0,0,0,0,0,0,3.386562,0,1.617057,0,1.183523,0,2.01225,0,0,1.623358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4.651576,0,0,0.853463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828735,0,0,0,0,0,0,2.069171,0,0,0,0,0,0,0,0,3.539719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.486671,0,0,0,0,1.185443,0,0,1.36985,0,0,0,0,0,0,0,0,0,0,0,1.666392,0,0,0,0,0,0,0,0,3.11665,0,0,0,1.050983,0,0.498591,0,2.144442,0,0,0,0,0,0,0,0.638295,2.737908,0.864279,0,0,0,0,0,0,1.803388,1.117891,0.826233,0,0,0,0.91054,0,0,0,0,1.97654,0,0,0,2.184169,0,0,0,0,0,0.672548,0,0,1.608964,0,0,0,0,0.667127,0,0,0,0,0,0,0,0,0.818184,0,0.842761,0,0,0.44004,1.271916,0,2
0,0,0,0,0,0,0,0,1.669741,1.119953,0,0,0,0,0,0,0,0,0,0,0,0,4.167007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177238,0,0,1.695636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.937144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737445,0,0,0,1.338729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.580587,0,0,1.347429,0,0,2
1.048224,0,0,1.357414,0.925104,0,0,0,0,0,0,0,0,0,1.890411,0,0,0,1.993107,0,0,0,2.322833,0,0,0,0,0,0,0,0,0,0,0,1.159958,1.073899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.996145,0,1.519146,0,1.762259,0,0,0,0,2.417172,0,0,0,0,0,0,0,0,0,0,0,1.303084,1.44858,0,0,0,0,0,0,0,0.906585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947787,0,0,3
0,0,0,0,0.507415,0,0,1.981051,0,0,0,0.470618,0,0,0,0,1.334924,2.782042,0,0,0,1.176257,0,0,0,0,0,0,0,0,2.032487,0,0,0,0.636232,0,0.934542,1.054634,0,0,0,0,0,0,0,0,2.207907,1.021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598491,0,0,0,0,0,0.904254,0,1.111295,0,0,0,0,0,0,0,0,0,0,0,0,2.233456,0,0,3.727532,0,0,1.714097,0,0,0,0,0,0,0,0,0,0,0,3
0.864944,0,0.772657,1.120072,0.763351,1.329273,0,1.880345,1.536054,0,1.270402,0.707993,0,0,0,2.961622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.929166,0,0,0,0.603889,0.886129,0,0,0,0,0,0,0,0,0,1.798012,0,0,0,0,0,0,0,0,0,0,1.468437,0,0,0,2.564901,0.775531,0,0,0,0,0,0,0,0,0,0,0,0,1.075241,1.195298,0,0,0,0,0,0,0,0.74807,0,0,0,0,0,0,0.659137,0,0,0,0,0,0,0,0,3.03788,0
