x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,y
0.375052,0,0,0,0,0,0,0,0,0,0,0,1.365901,0,0,0,0,1.169573,0,0,0,0,0.829005,0.65004,0,0.763479,0.974937,0.639614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749964,0,0,0,1.134157,0,0,2.735298,0,0.997033,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3.893928,0,0,0,1.351843,0,0,0,0,0.759355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297844,0,0,0,0,0,0,0,1
1.710624,0,0,2.738415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.970862,0,0,0,0,0,0,0,0,2
1.634618,0,0,0,0,0,0,3.649048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.404042,1.016723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112531,0,0,0,1.041654,1.083139,0,0,3.228837,0,0,0,0,0,1.524719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851894,2.004494,0,3.435647,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.648761,0,0,0,0,0,0.991424,0,0,0,0,0,0,0,0,0,2.64767,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455356,0,0,2.534092,0,0,0,0,0,3
1.229426,0,0,0,0,0,0,0,0,0.713254,0.89537,0,0,0,0,0,0,0,0,0,1.98461,0,0,0.653784,1.154499,0,0,0.746847,0,0,0,0,0,0,0.82393,0,0,1.383655,0,0,0,0,0,0,0,0,0.880022,1.521119,1.654428,0,1.3243,0,0,0,0,0,2
0.779598,0,0,1.248003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967761,0,0,0,0,1.087219,0,0.818128,0,0,0,0,0,0,0,0,0,0,0,1.18082,0,0,0,0,0,0,1.895633,0,1.864714,0,0,0,2.415166,0,0,0,0,0,0,2
0,0,2.367306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106923,0,0,0,0,0,0.504327,1.123784,0,1.108099,1.152231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.022762,0,1.021561,0,0,0,0,0,1
2.843364,0,0,0,2.681162,0,0,0,0,1.994449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,1
0,0,0,2.396489,0,0,0,0,0,0,0,0,0,0,3.675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088493,0.735173,0,0,1.61531,0,0,0,0,0,0,0,0,3.862208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.788741,0,0,2.269244,0,0,0,0,2.963151,1.456655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.37341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629448,0,0,1.383013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.880205,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664466,0,0,0,0,0,0,0,0,0.506068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638116,1.025087,0,1.449877,2.472251,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828788,0,0,0,1.893524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.056267,0,0,0,0,2.374464,0,0,0,3
0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,2
0,0,1.864541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099907,1.47742,0,0,0,1.383296,1.438388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.142739,0,0,2.617177,1.07755,0,0,0,0,0,0,1.325912,0,0,0,0,0,0,0,0,0,0,0,0,1.297438,0,0.807167,0.839314,0,0,0,0,0,0,0,0,1.18149,0,0,0,0,0,0,0,0,0,1.567492,0.854724,0,0,0.744131,0,0,0,0,0,1
1.556139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1.604715,0,1.170776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.735177,0,0,0,0,0,0,0,0,0,0,0,0,2.797169,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.412521,0,0,0,0,1.485059,0,2.152427,0,0,1.24378,0,0,0,0,0,0,0,0,0,0,0,1.344657,0,0,0,0,0,0,0,0,0,0,0,2.657541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.021743,1
0,0,0,0,0,0,0,0,0,0,2.837223,0,0,0,0,0,0,0,0,0,0,0,1.533668,1.035846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788588,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.376014,0,0,0,0,1
1.094257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358367,0,0,0,2.010891,0.76302,0,1.148339,0,1.794672,0,0,0,1.511611,0,0,0,0,0,0,2.181339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.981318,0,3.438358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930752,0,0,0,0,0,0.732503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483751,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.293989,0,0,0,2.620525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66864,0,0,0,0,0,0,0,0,2
0.62945,0,0,0,0,0,0,0,0,1.02518,0,0,0,0,0,0,0,0,0,0,1.426268,0,0,0.744696,0,0,0,0,0,0,0,0,0,0,1.184257,0,0,0,0,0,0,0,0,0,0,0,1.26488,0,0,0,0.951726,0,0,3.362587,0,0,2
0.469689,0,1.038324,1.191721,0,2.29318,0,0,0,0.76498,0,1.265398,0,0,0,0,0,1.464691,0,0,1.064267,0,0,0,0,1.912255,0.770329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248614,1
0,0,0,0,0,0,0,0,0,1.310632,0,0,2.930684,0,0,0,0,0,0,0,0,0,2.065027,0.600677,1.338478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589917,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415832,0,0,0,0,0,0,4.152902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3.403464,0,0,0,0,0,0,0,0,0,0,0,0,1.32573,0,0,0,0,0,0,0,0,0,1.499584,0,1.913452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149787,1.137656,0,0,0,0,0,0,0,0,4.078591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392323,0,0,3.059189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.820278,0,0,0,0,0,1
0.768183,0,0,1.949074,1.681915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237446,0,0,0,0,0,0,0,0,0,0,0,0,2.290703,0,0,0,0,0,0,0,0,0,0,0,0,1.334113,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1.284854,0,0,0,0,0,0,0,1.55214,0,0,0,0,1.381875,0.588862,1.312152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.348597,0,0,0,0,0,3
0.58349,0,0,0,0,0,3.081463,0,0,0,0.752682,0,0,0,0,0,0,0,0,0,2.502508,0,0,0,0,0,0.956971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292451,0,0,0,0,0,1
0.76949,0,0,1.231822,0.725594,0,0,1.479611,0,0.855485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543525,0,0,3.559577,0,0,0,0,0,0,0,0,0,0,0,0,0.853271,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.308261,0,0,1.480419,0,0,0,0,0,0,0.99893,0,0,0,0,0,3.391741,0,1.915945,0,0,0,0,0,0,0,0,0,0,0,0.674929,0,0,0,0.579968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.776902,0,0,0,0,0,0,1.446583,0,0,1.094845,0.586011,0,0,0,0,0,0,0,0,0,0,0,0,3.073786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957267,0,0,0,1.316755,2
1.627916,0,0,1.471291,0,0,0,1.294488,1.212138,2.651376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964505,1.180429,0,0,0,0,0,0,0,0,0,0,1.392088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.043219,0,0,0,0,0,0,0,0,0,0,0,0,3.730222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.061143,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333922,1.271499,0.541827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371116,0,0,0,1.552326,0,3.357359,0,3
1.498174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123912,0,0,0,0,0,0,0,0,1
0,0,0,2.264064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.484207,0,0,1.521778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099437,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.659693,0,0,0,0,0,0,0,0,4.0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.341076,0,1.195068,0.546004,0.746777,0,1.903281,0.761403,0,0,0,1.456421,0,0,0,0,0,1.558176,0,0,2.169646,0,0,0,0.899166,0.694315,1.118786,0.921928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.764722,0,1.690541,1.224189,0,0,0,0,0,0,0,0,0.756769,0,0,1.965474,0,1.504597,0,0,0,0,0.533237,0,2.252949,0,1.254207,0.822832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3.771638,0,0,0,0,0,1.65263,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.701703,0,0,1.123306,0,0,0,1.56645,0,0,1.434665,0,0,0,0,0,0,2.761212,0,0,0,0,0.775512,0,0,0,1.824054,1.196684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.903415,0,2.988785,0,0,0,0,0,0,0,0,0,0,1.423417,1.070291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516057,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752796,0,3.41662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.384584,0,2.089353,1.512984,0,1.455687,0,1.331171,0,0.971203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21388,0,1.016944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198282,0,0,0,0,0,0,0,1.37904,0,0
0,0,0,0,0,0,0,0,0,2.049069,0,0,0.986656,2.249295,2.447774,0,0,0,0,0,0,0,1.390441,0,1.046301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.275401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818743,0.876457,1.232201,0,0,0,0,0,1.622003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713241,0,1
0.204181,0,0,0,0,0,0,0,0,0,0.834914,0,0.320253,0,1.295788,0,0,0.401727,0,0.596308,0,0,0.715318,0.241564,0.339613,0,0,0,0,0,0,0,0,0,0,0,0.49017,0,0,0,0,0,0.525711,3.074314,1.701398,0,0,0,0.611288,1.295788,0.308721,0,0,0,0.472194,0.54279,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.043555,2.873013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.611676,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.209931,0,3.172172,0,0,0,0,0,0,0,0,0,0,2.463076,1.287565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.395313,0,1.385105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583735,0,0,0,0,0,0.295081,1.042149,0,0.648346,0.674167,0,0,0,0,0,2.498009,1.487498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.705741,0,1.560155,0,0,1.086986,0,0,0,0.725213,0,0,0,0,0,0,0,2.26463,0,0,0,0,0,0,0,0.906425,0.730285,0.759369,1.368188,0,0,0,2.383169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554171,0,0,0,0,0,0,0,0,2.785915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140719,0,0,2.78804,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943802,2.091195,3.331623,0,3
1.317706,2.255138,0,0,0,0,0,1.855936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.626771,0,0,0,0,0,0,0,0,0,1.443868,0,0,0,0,0,0,0,0,1
0.832792,0,1.458975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819263,0,0,0,0,0,0,0,0,1.082408,0.710122,0,0,0,0,0,0,0,0,0,0,1.867721,0,0,0,0,2.543478,0,0,1.673497,0,0,0,0.62959,0,0,0,0.96297,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2161,0,0,0,0,0,2.984606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.916168,1.070286,0,0.631642,0,0,0,0,0.82479,0,0,0,0,0,0,0,0,0,1.547289,0,0,0,0.436075,0,0,0,0,0,0,0,0,0,0,0,0.742355,0,0.947236,0,2.805116,0,0,0,0,0,0,0,1.585786,0,0,0.968705,0,0,0,0,0.912499,0,2
0.892473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.332368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297883,0,0,0,0,0,2.67194,0,0,0,0,0,2.06396,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046339,0.830511,0,0,0,0,0,3.465487,0,1.336208,0,0,0,1.198693,0,0,0,0,0,0,0,0,0,0,0,1.494884,0,0,0,0,0,0,0,2
0,0,0,2.263435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.758728,1
0,0,0,0,0,0,0,1.515922,0,0,0,0,0,0,0,0,0,0,0,1.983213,0,0,0,0.506889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282703,3.33433,0,0,0,0,0,0,3
0.681875,0,0,0,0,0,0,0,1.425353,0,0,0,0,0,0,0,0,2.126378,0,0,1.545059,0,0,0,2.931763,0,1.118332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.348645,0,0,0,0,0,0,0,0,0,1.3156,1.093765,1.910324,0,0.996718,0,0,0,0,0,0,0,1.422302,0.703648,0,0,0,0,0,0,0,0,0,0,1.527645,0,0,0,0,0,0,0,1.045298,0,0,0,0,1.979396,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.921598,0,0,0,0,1.4483,0,0,0,0,0,0,0,1.955915,0,0,0,0,0,0,0,0,0,0,0,1.109886,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11431,0,0.891958,0,2.523159,0,0,0,3
0.92117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018064,1.089828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535635,0,0,0,0,3.122338,0,0,0,3
1.178557,0,0,1.190355,2.580418,1.815219,0,1.65995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.788198,0,0,0,0,0,1.387516,0,0,2.69058,1.016749,0,0,0,0,0,0,0.978437,0,0,0,0,1.825753,0,0.827153,1.604503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939354,0,0,0,0,0,0,0,2
0,0,0,2.632682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782784,1.02615,0,0,0,0.960775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612513,0,0,0,0,0,0,0,0,1
0.704897,0,2.013354,0,0,0,0,0,0,1.567346,0,0,0,0,0.745318,0,0,1.544,0,0,1.597223,0,1.063557,0,1.677399,0.61799,0.789153,0.820582,0,0,0,0,0,0.959178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459016,0,0,0,0,0,1
0.986628,0,0,0,0,0,0,0,0,0,0,0,0,0,2.422248,0,0,0,0,0,0,0,2.017493,0.583636,0,0,0,0.841298,0,0,0,0,1.320145,0,0,0,0,1.558641,0,0,0,0,1.270154,0,0,0,0,0,0,0,0.74589,0.974667,0,0,0,0,1
0,0,1.494917,1.082529,2.346676,2.616442,0,1.509587,0,1.101372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404529,1.097294,0,0.647581,0,0,0,0,0,0,0,0,0,3.358594,0,0,0,0,0,0,0,0,0.44708,0.30196,0.672851,0,0.663461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611647,0,0,0,0,2.150786,1
0.981535,0,0,0,0,0,1.727859,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403224,0,0.684419,0.92452,2.391692,1.260643,1.01567,0,0,0,0,0,0,0,1.165124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52038,0,0,0,0,0,0,1
0,0,0,0,0,0,1.324621,0,0,0,0,0,0.744644,0,0,0,0,0,0,0,1.075747,0,0,0.561679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847371,0,0,2.357437,0,2.549324,0,1
0,0,0.962647,2.411538,0,1.063022,1.214972,0,0,0.709225,0,0,0,0,1.69445,0,0,0,0,0,0.986699,0,0.48126,0.515185,0.724293,0.886441,0,1.177037,1.338024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756263,0,0,0,0,0,0,0,0,1
0.555471,0,0,0,0,0,2.456418,0,0,0,0,0,0,0,0,0,0,1.092894,0,0,2.517281,0,0.973007,0.829261,0,0,0.911019,0,1.706793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37883,0,0,0,0,0,0,0,0,0,1.227611,0,0.941764,1.354577,0,0,0,0,0,0,0,0,0.837355,1.013744,0,0,0.621312,1.023976,0,0,0,0,2.027556,0,0.712738,0,0,0,0,0,0,0,0,0,0,0,0,1.042777,0,0,2.291161,0,0,0.871582,0,0,2
0.575479,1.237065,0,0.460622,0,0,0,0,0,0,1.365985,0,0,0,0,0,0,0,1.128353,0,0,0,0.318006,0.644348,0.758557,0,0.471917,0.777759,0,0,0.629998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156427,0,0,3.000835,0.435062,0.901055,0.615349,0,0,0,2
0.773076,2.096988,0,0,0,0,0,0,0,0,0,0,0,0,1.897962,0,0,0,0,0,0,0,0,0.91462,0,0,0,0,0,0,0,0,0,0,1.454479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897962,1.16889,0,1.65327,0,0,0,1
0.774769,0,2.714647,0,0,1.89134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28867,1.577165,0,1.321291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345551,0,0,0,0,0,0,0,0,1
0.98355,0,0,0,2.153456,0,0,1.385291,0,0,0,0,0,0,0,0,0,0,0,0,2.228624,0,0,0,1.03216,0,0,0,1.906764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435106,0,0
0.732938,0,0,0,0,0,0,0,0,1.892018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.932215,1.492011,1.202078,1.249952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017502,0,0,0,1.448104,0,0,0,0,1
0,0,0,1.251995,0,0,0,0,0,0,0,0,0,0,0,0,0,3.077543,0,0,0,0,0,0,2.061798,0,0,1.33378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477305,0,0,0,0,0,0,0,1
0,0,3.70858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169774,1.252232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600359,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.993821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364015,0,0,0,0,0,0,0,0,0,0,0,0.976785,3.298148,0.918171,0,0,0,0,0,0,0,3
0.62634,0,0,0,0,0,0,0,0,0,0,0,1.964802,0,0,0,0,0,0,0,0,0,0,0.93506,1.651197,0,2.054498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678931,0,0,0,3
